id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,under_pressure,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,duel.type.id,duel.type.name,miscontrol.aerial_won,pass.aerial_won,dribble.outcome.id,dribble.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,shot.statsbomb_xg,shot.end_location,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,off_camera,clearance.head,clearance.body_part.id,clearance.body_part.name,dribble.nutmeg,out,ball_recovery.recovery_failure,pass.cross,pass.xclaim,clearance.left_foot,pass.assisted_shot_id,pass.goal_assist,shot.open_goal,shot.statsbomb_xg2,shot.key_pass_id,shot.first_time,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,pass.through_ball,pass.technique.id,pass.technique.name,pass.shot_assist,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.aerial_won,duel.outcome.id,duel.outcome.name,foul_won.defensive,clearance.right_foot,pass.straight,shot.one_on_one,50_50.outcome.id,50_50.outcome.name,injury_stoppage.in_chain,dribble.no_touch,clearance.aerial_won,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.inswinging,foul_committed.card.id,foul_committed.card.name,bad_behaviour.card.id,bad_behaviour.card.name,pass.miscommunication,pass.cut_back,dribble.overrun,pass.outswinging
02e553c8-4697-420d-bc97-1b0f16e67c7a,38,1,00:00:31.941,0,31,2,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,9,From Kick Off,746,Manchester City WFC,,,['3d417d6d-bc2a-4488-a4dc-491e50858efd'],"[48.8, 36.5]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac09d6d-ae72-4439-b166-57ccfce30865,39,1,00:00:31.941,0,31,3,0.015066847,0.011533144,0.0035337033,0.011274661,0.009398271,0.0018763896,0.0016573137,2.431782,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['3d417d6d-bc2a-4488-a4dc-491e50858efd', 'e664a419-ad0e-4f63-b993-b34df6b19c1b']","[79.7, 44.8]",15616.0,Kim Little,9.0,Right Defensive Midfield,11338.0,Caitlin Jade Foord,23.135471,-0.7517717,3.0,High Pass,"[96.6, 29.0]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e664a419-ad0e-4f63-b993-b34df6b19c1b,40,1,00:00:34.373,0,34,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['bac09d6d-ae72-4439-b166-57ccfce30865'],"[96.6, 29.0]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9cf5a76-1ae3-4715-9825-ac0822cac2dd,41,1,00:00:34.454,0,34,3,,,,,,,,0.0,4,Duel,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['d5c2eeb2-499d-4d77-b170-a1d2b1b5ec12'],"[22.3, 52.3]",10185.0,Stephanie Houghton,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c2eeb2-499d-4d77-b170-a1d2b1b5ec12,42,1,00:00:34.454,0,34,3,,,,,,,,0.0,38,Miscontrol,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['b9cf5a76-1ae3-4715-9825-ac0822cac2dd'],"[97.8, 27.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68917175-3dc1-4644-92b6-a7b749c2bdda,43,1,00:00:35.822,0,35,3,,,,,,,,0.461346,17,Pressure,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['270fe2a8-3d10-47ef-9d30-3db2a8a3c1fc'],"[90.4, 28.0]",10516.0,Frida Maanum,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270fe2a8-3d10-47ef-9d30-3db2a8a3c1fc,44,1,00:00:36.169,0,36,3,0.009959379,0.009397978,0.0005614012,0.030966692,0.027964344,0.0030023474,-0.0024409462,2.444956,30,Pass,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['185da75f-0ef5-42b9-82a4-304dadaa0db3', '68917175-3dc1-4644-92b6-a7b749c2bdda', '6be26a7b-8625-4b0a-bc93-e973d3af7a91']","[27.9, 51.7]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,19416.0,Laura Coombs,22.555931,-1.3290435,3.0,High Pass,"[33.3, 29.8]",64.0,Interception,40.0,Right Foot,,True,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185da75f-0ef5-42b9-82a4-304dadaa0db3,45,1,00:00:38.614,0,38,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['270fe2a8-3d10-47ef-9d30-3db2a8a3c1fc'],"[34.7, 32.7]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f56e98f-0928-4a3b-81c2-e053b682af3a,46,1,00:00:38.614,0,38,3,,,,,,,,0.0,4,Duel,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['6be26a7b-8625-4b0a-bc93-e973d3af7a91'],"[33.3, 29.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6be26a7b-8625-4b0a-bc93-e973d3af7a91,47,1,00:00:38.614,0,38,3,0.025068954,0.015066847,0.010002106,0.010203297,0.011274661,-0.0010713637,0.01107347,1.374465,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['1f56e98f-0928-4a3b-81c2-e053b682af3a', '270fe2a8-3d10-47ef-9d30-3db2a8a3c1fc', 'e751c968-778d-4f7f-97d6-5ccb9d83782d']","[86.8, 50.3]",63788.0,Victoria Pelova,17.0,Right Wing,15616.0,Kim Little,11.7652025,-2.8037145,3.0,High Pass,"[75.7, 46.4]",66.0,Recovery,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e751c968-778d-4f7f-97d6-5ccb9d83782d,48,1,00:00:39.989,0,39,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['6be26a7b-8625-4b0a-bc93-e973d3af7a91'],"[75.7, 46.4]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90c14dfa-123d-4591-9128-0f542de33864,49,1,00:00:39.989,0,39,3,0.024471492,0.025068954,-0.0005974621,0.010320941,0.010203297,0.0001176437,-0.0007151058,0.617606,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['a4735fb3-1e0f-4db1-9822-6c3b19add11b', 'e751c968-778d-4f7f-97d6-5ccb9d83782d']","[75.7, 46.4]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,"[74.5, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4735fb3-1e0f-4db1-9822-6c3b19add11b,50,1,00:00:40.606,0,40,3,0.01585715,0.024471492,-0.008614341,0.011355422,0.010320941,0.0010344815,-0.009648822,1.27454,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['b3ff6cf0-0a69-409c-8347-b4c04d91793d'],"[74.5, 46.8]",15616.0,Kim Little,9.0,Right Defensive Midfield,49697.0,Carlotte Wubben-Moy,19.358202,2.8427138,1.0,Ground Pass,"[56.0, 52.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3ff6cf0-0a69-409c-8347-b4c04d91793d,51,1,00:00:41.881,0,41,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['a4735fb3-1e0f-4db1-9822-6c3b19add11b'],"[56.0, 52.5]",49697.0,Carlotte Wubben-Moy,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320ac02-04a0-475a-b0a4-0298c0a3b3c6,52,1,00:00:41.881,0,41,3,0.019676682,0.01585715,0.0038195308,0.009450009,0.011355422,-0.0019054133,0.005724944,2.719557,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['42609822-8a2c-42ae-90de-15a61a2f70e3', 'b3ff6cf0-0a69-409c-8347-b4c04d91793d', 'f82ee0e3-0a20-480c-8c0c-c7e5162f8644']","[56.0, 52.5]",49697.0,Carlotte Wubben-Moy,4.0,Center Back,,,,,,,,,,,,"[67.1, 49.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f82ee0e3-0a20-480c-8c0c-c7e5162f8644,53,1,00:00:43.667,0,43,3,,,,,,,,0.66714,17,Pressure,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['6320ac02-04a0-475a-b0a4-0298c0a3b3c6'],"[54.4, 30.4]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0dda928-852b-49ed-b6bf-f0b937fbb2cf,54,1,00:00:44.601,0,44,3,,,,,,,,0.0,39,Dribbled Past,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['42609822-8a2c-42ae-90de-15a61a2f70e3', '688f7fdc-febb-4277-800f-9ecc7f3900f7']","[53.0, 30.4]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42609822-8a2c-42ae-90de-15a61a2f70e3,55,1,00:00:44.601,0,44,3,0.019676682,0.019676682,0.0,0.009450009,0.009450009,0.0,0.0,0.0,14,Dribble,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['e0dda928-852b-49ed-b6bf-f0b937fbb2cf'],"[67.1, 49.7]",49697.0,Carlotte Wubben-Moy,4.0,Center Back,,,,,,,,,,,,,True,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688f7fdc-febb-4277-800f-9ecc7f3900f7,56,1,00:00:44.601,0,44,3,0.020060664,0.019676682,0.0003839824,0.009574346,0.009450009,0.0001243372,0.0002596453,0.914088,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['42609822-8a2c-42ae-90de-15a61a2f70e3', '6649ead2-b3d3-4cfc-ba51-291149ea62b7', '71fe66e7-bab1-4a0a-8907-e59015b1bfc4', 'e0dda928-852b-49ed-b6bf-f0b937fbb2cf']","[67.1, 49.7]",49697.0,Carlotte Wubben-Moy,4.0,Center Back,,,,,,,,,,,,"[70.7, 49.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71fe66e7-bab1-4a0a-8907-e59015b1bfc4,57,1,00:00:45.026,0,45,3,,,,,,,,0.575198,17,Pressure,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['6649ead2-b3d3-4cfc-ba51-291149ea62b7', '688f7fdc-febb-4277-800f-9ecc7f3900f7']","[49.4, 31.1]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649ead2-b3d3-4cfc-ba51-291149ea62b7,58,1,00:00:45.515,0,45,3,0.024031488,0.020060664,0.003970824,0.008733554,0.009574346,-0.0008407924,0.0048116166,2.64918,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['56a8d41d-83b9-4261-850a-dcac0e548315', '71fe66e7-bab1-4a0a-8907-e59015b1bfc4']","[70.7, 49.0]",49697.0,Carlotte Wubben-Moy,4.0,Center Back,5000.0,Stephanie-Elise Catley,33.776028,-1.235938,1.0,Ground Pass,"[81.8, 17.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56a8d41d-83b9-4261-850a-dcac0e548315,59,1,00:00:48.164,0,48,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['6649ead2-b3d3-4cfc-ba51-291149ea62b7'],"[81.8, 17.1]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746d255-2578-45ef-8a06-e5012ebe20cc,60,1,00:00:48.164,0,48,3,0.025540387,0.024031488,0.001508899,0.0090895975,0.008733554,0.0003560437,0.0011528553,1.394784,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['56a8d41d-83b9-4261-850a-dcac0e548315', '5887645a-1722-4483-b534-9d9863dc9e53']","[81.8, 17.1]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,,,,,,,,,,,,"[85.2, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887645a-1722-4483-b534-9d9863dc9e53,61,1,00:00:49.559,0,49,3,0.014810769,0.025540387,-0.010729618,0.007047863,0.0090895975,-0.0020417343,-0.008687885,2.430687,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['72c06b73-580e-4811-a154-598627ba8c6a', '735c6bc0-aa28-489d-a6c8-a7c3d4130e53']","[85.2, 18.5]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,11338.0,Caitlin Jade Foord,35.578083,0.20952286,1.0,Ground Pass,"[120.0, 25.9]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72c06b73-580e-4811-a154-598627ba8c6a,62,1,00:00:51.989,0,51,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['5887645a-1722-4483-b534-9d9863dc9e53'],"[103.8, 25.5]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735c6bc0-aa28-489d-a6c8-a7c3d4130e53,63,1,00:00:51.989,0,51,3,,,,,,,,0.0,2,Ball Recovery,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['5887645a-1722-4483-b534-9d9863dc9e53'],"[0.1, 54.2]",4637.0,Ellie Roebuck,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825772a4-eb64-4e89-9896-4a2d151f42dd,64,1,00:00:51.989,0,51,3,0.012918186,0.0090895975,0.0038285889,0.011632347,0.025540387,-0.013908041,0.01773663,10.977306,43,Carry,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['735c6bc0-aa28-489d-a6c8-a7c3d4130e53', '8854fc3e-1641-4514-8011-995a4c382e73']","[0.1, 54.2]",4637.0,Ellie Roebuck,1.0,Goalkeeper,,,,,,,,,,,,"[9.6, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854fc3e-1641-4514-8011-995a4c382e73,65,1,00:01:02.967,1,2,3,0.006452167,0.012918186,-0.0064660194,0.015579594,0.011632347,0.0039472478,-0.010413268,1.283664,30,Pass,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['93065d99-c9fa-48ac-ba7c-8800d84f26c1'],"[9.6, 46.9]",4637.0,Ellie Roebuck,1.0,Goalkeeper,10185.0,Stephanie Houghton,8.902246,1.5483282,1.0,Ground Pass,"[9.8, 55.8]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93065d99-c9fa-48ac-ba7c-8800d84f26c1,66,1,00:01:04.250,1,4,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['8854fc3e-1641-4514-8011-995a4c382e73'],"[9.8, 55.8]",10185.0,Stephanie Houghton,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523fb6cd-03f1-4a35-9538-88dd98c49363,67,1,00:01:04.250,1,4,3,0.0067648697,0.006452167,0.0003127027,0.015359117,0.015579594,-0.0002204776,0.0005331803,1.711944,43,Carry,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['636cef1b-e9e3-46b0-abd9-4128b94c367a', '93065d99-c9fa-48ac-ba7c-8800d84f26c1', 'b20fd890-30f9-4ade-b5f0-413e836454e6']","[9.8, 55.8]",10185.0,Stephanie Houghton,3.0,Right Center Back,,,,,,,,,,,,"[12.8, 56.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636cef1b-e9e3-46b0-abd9-4128b94c367a,68,1,00:01:05.226,1,5,3,,,,,,,,1.028974,17,Pressure,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['523fb6cd-03f1-4a35-9538-88dd98c49363', 'b20fd890-30f9-4ade-b5f0-413e836454e6']","[109.9, 24.5]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b20fd890-30f9-4ade-b5f0-413e836454e6,69,1,00:01:05.962,1,5,3,0.0075807595,0.0067648697,0.0008158898,0.016572827,0.015359117,0.0012137108,-0.000397821,3.492086,30,Pass,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['636cef1b-e9e3-46b0-abd9-4128b94c367a', 'e4413fe3-f9b3-4177-a118-c5cebe2f9820']","[12.8, 56.0]",10185.0,Stephanie Houghton,3.0,Right Center Back,19416.0,Laura Coombs,56.769886,-1.3955119,3.0,High Pass,"[22.7, 0.1]",,,40.0,Right Foot,,True,75.0,Out,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4413fe3-f9b3-4177-a118-c5cebe2f9820,70,1,00:01:09.454,1,9,3,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['b20fd890-30f9-4ade-b5f0-413e836454e6'],"[34.5, 3.1]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9fc50c-569c-4d12-90ff-792bd24b45de,71,1,00:01:13.848,1,13,4,0.02435542,0.016572827,0.0077825934,0.0075743664,0.0075807595,-6.3931e-06,0.0077889864,0.879643,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['cc3b3ceb-7210-415c-8553-2106e0af1d3d'],"[92.4, 80.0]",10404.0,Noelle Maritz,7.0,Right Wing Back,63788.0,Victoria Pelova,9.660228,-0.4729066,2.0,Low Pass,"[101.0, 75.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117aac87-ffc9-407e-a114-659672e4d89f,72,1,00:01:14.554,1,14,4,,,,,,,,0.416524,17,Pressure,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['a3a0b5c8-e34d-46a9-a70a-643be3cbd0da', 'cc3b3ceb-7210-415c-8553-2106e0af1d3d', 'ebe08386-2b8d-4849-a123-90ae3627e288']","[17.5, 3.1]",32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3b3ceb-7210-415c-8553-2106e0af1d3d,73,1,00:01:14.728,1,14,4,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['117aac87-ffc9-407e-a114-659672e4d89f', '9a9fc50c-569c-4d12-90ff-792bd24b45de']","[101.0, 75.6]",63788.0,Victoria Pelova,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe08386-2b8d-4849-a123-90ae3627e288,74,1,00:01:14.728,1,14,4,0.014104387,0.02435542,-0.010251034,0.005803668,0.0075743664,-0.0017706985,-0.008480336,0.04,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['117aac87-ffc9-407e-a114-659672e4d89f', 'a3a0b5c8-e34d-46a9-a70a-643be3cbd0da', 'cc3b3ceb-7210-415c-8553-2106e0af1d3d']","[101.0, 75.6]",63788.0,Victoria Pelova,17.0,Right Wing,,,,,,,,,,,,"[102.6, 77.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3a0b5c8-e34d-46a9-a70a-643be3cbd0da,75,1,00:01:14.768,1,14,4,,,,,,,,0.0,38,Miscontrol,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['117aac87-ffc9-407e-a114-659672e4d89f'],"[102.6, 77.0]",63788.0,Victoria Pelova,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cfda5b4-80a8-4291-88f8-dfc0ac675100,76,1,00:01:15.167,1,15,5,,,,,,,,0.0,2,Ball Recovery,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,,"[15.2, 3.3]",32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da911038-4fee-4625-8db3-b01880ef729e,77,1,00:01:15.167,1,15,5,0.0062648924,0.0075743664,-0.001309474,0.014560251,0.02435542,-0.00979517,0.008485696,1.07391,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['0e5ec05e-7778-4d16-a815-12bee1eb3a4f', '6cfda5b4-80a8-4291-88f8-dfc0ac675100', 'db40f412-99b0-4062-baa8-d4556fe96cef']","[15.2, 3.3]",32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,"[15.7, 6.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db40f412-99b0-4062-baa8-d4556fe96cef,78,1,00:01:15.726,1,15,5,,,,,,,,0.77213,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['0e5ec05e-7778-4d16-a815-12bee1eb3a4f', 'da911038-4fee-4625-8db3-b01880ef729e']","[104.4, 73.4]",63788.0,Victoria Pelova,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
